angelegt_am,tatzeit_anfang_datum,tatzeit_anfang_stunde,tatzeit_ende_datum,tatzeit_ende_stunde,lor,schadeshoehe,versuch,art_des_fahrrads,delikt,erfassungsgrund,id
2023-03-17,2023-03-16,12,2023-03-17,9,3601243,630,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5134
2023-03-17,2023-03-17,9,2023-03-17,11,7400822,800,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5135
2023-03-16,2023-03-15,18,2023-03-15,22,3601346,600,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5136
2023-03-16,2023-03-14,11,2023-03-14,17,2100105,2000,0,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5137
2023-03-16,2023-03-16,12,2023-03-16,12,3601451,1,0,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5138
2023-03-16,2023-03-16,13,2023-03-16,13,4400727,1751,0,Herrenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern,5139
2023-03-16,2023-03-16,5,2023-03-16,5,7300517,999,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5140
2023-03-16,2023-03-14,17,2023-03-15,18,7200308,1222,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5141
2023-03-16,2023-03-14,15,2023-03-16,9,3601243,600,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5142
2023-03-16,2023-03-15,13,2023-03-16,10,8100312,1500,0,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5143
2023-03-16,2023-03-15,18,2023-03-16,10,9501737,800,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5144
2023-03-16,2023-03-14,18,2023-03-15,15,6300630,876,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5145
2023-03-16,2023-03-09,9,2023-03-09,17,6300633,300,0,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5146
2023-03-16,2023-03-16,8,2023-03-16,14,2400521,295,0,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5147
2023-03-16,2023-03-16,18,2023-03-16,20,8100102,600,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5148
2023-03-16,2023-03-14,17,2023-03-15,6,1100310,200,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5149
2023-03-16,2023-03-11,20,2023-03-11,23,4501150,929,0,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5150
2023-03-16,2023-03-15,7,2023-03-15,19,12400721,1199,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5151
2023-03-16,2023-03-15,10,2023-03-15,18,3701554,3685,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5152
2023-03-16,2023-03-15,20,2023-03-16,11,1401048,980,0,diverse Fahrräder,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5153
2023-03-16,2023-03-15,18,2023-03-15,21,6300526,800,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5154
2023-03-16,2023-03-14,15,2023-03-14,19,9501737,700,0,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5155
2023-03-16,2023-03-08,19,2023-03-09,6,2400520,1150,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5156
2023-03-16,2023-03-16,8,2023-03-16,13,7601238,300,0,Fahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern,5157
2023-03-16,2023-03-16,15,2023-03-16,18,10200524,500,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5158
2023-03-16,2023-03-16,8,2023-03-16,19,2400623,150,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5159
2023-03-16,2023-03-15,8,2023-03-16,19,10200420,1754,0,Herrenfahrrad,Keller- und Bode0bruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern,5160
2023-03-16,2023-03-13,15,2023-03-14,14,3400830,686,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5161
2023-03-16,2023-03-14,17,2023-03-15,9,2500830,2000,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5162
2023-03-16,2023-03-13,20,2023-03-14,7,7300516,899,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5163
2023-03-16,2023-03-16,0,2023-03-16,6,6100206,1450,0,Herrenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern,5164
2023-03-16,2023-03-16,10,2023-03-16,10,9200716,300,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5165
2023-03-16,2023-03-16,14,2023-03-16,15,10300733,2999,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5166
2023-03-16,2023-03-14,19,2023-03-16,8,2500729,504,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5167
2023-03-16,2023-03-16,19,2023-03-16,20,3601245,1221,0,Damenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern,5168
2023-03-16,2023-03-16,19,2023-03-16,19,2100105,1500,0,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5169
2023-03-16,2023-03-15,18,2023-03-15,21,2500727,1950,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5170
2023-03-16,2023-03-16,1,2023-03-16,10,7400721,2800,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5171
2023-03-16,2023-03-16,15,2023-03-16,15,1100308,1000,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5172
2023-03-16,2023-03-15,0,2023-03-16,9,1100311,600,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5173
2023-03-16,2023-03-01,21,2023-03-02,8,1100313,1222,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5174
2023-03-16,2023-03-16,19,2023-03-16,19,2400623,41,0,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5175
2023-03-16,2023-03-12,18,2023-03-13,8,1100308,830,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5176
2023-03-16,2023-03-14,16,2023-03-15,22,3601245,1411,0,diverse Fahrräder,Keller- und Bode0bruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern,5177
2023-03-16,2023-03-15,22,2023-03-16,0,7100101,700,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5178
2023-03-16,2023-03-16,7,2023-03-16,16,2200213,1749,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5179
2023-03-16,2023-03-03,17,2023-03-06,7,10200421,275,0,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5180
2023-03-16,2023-03-16,8,2023-03-16,13,9100101,492,0,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5181
2023-03-16,2023-03-16,13,2023-03-16,19,8100418,411,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5182
2023-03-16,2023-03-15,20,2023-03-16,9,6100206,3241,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5183
2023-03-16,2023-03-15,20,2023-03-15,22,2200209,650,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5184
2023-03-16,2023-03-12,23,2023-03-13,9,7100206,1999,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5185
2023-03-16,2022-12-30,18,2023-01-02,17,1100313,1200,0,Fahrrad,Keller- und Bode0bruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern,5186
2023-03-16,2023-01-07,11,2023-01-07,13,7300515,1200,0,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5187
2023-03-16,2023-03-15,17,2023-03-16,16,2500831,2200,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5188
2023-03-16,2023-03-13,20,2023-03-14,7,7300516,750,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5189
2023-03-16,2023-03-15,17,2023-03-15,23,11300723,849,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5190
2023-03-16,2023-03-15,20,2023-03-16,8,3601142,800,0,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5191
2023-03-16,2023-03-15,19,2023-03-16,10,3500935,1450,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5192
2023-03-16,2022-12-30,19,2022-12-30,22,2500834,1200,0,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5193
2023-03-15,2023-03-14,18,2023-03-14,23,12400720,615,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5194
2023-03-15,2023-03-12,8,2023-03-12,20,2100102,600,0,Rennrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5195
2023-03-15,2023-03-13,20,2023-03-14,8,8100310,500,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5196
2023-03-15,2023-03-09,8,2023-03-10,14,9200716,305,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5197
2023-03-15,2023-03-15,12,2023-03-15,14,9501941,3085,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5198
2023-03-15,2023-03-14,19,2023-03-15,11,9301126,3019,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5199
2023-03-15,2023-03-12,14,2023-03-12,20,3601449,2000,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5200
2023-03-15,2023-03-14,18,2023-03-15,6,3701659,1500,0,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5201
2023-03-15,2023-03-10,18,2023-03-13,6,12200413,429,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5202
2023-03-15,2023-03-14,19,2023-03-15,6,3701659,1111,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5203
2023-03-15,2023-03-13,3,2023-03-15,16,8100102,1800,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5204
2023-03-15,2023-03-12,14,2023-03-15,7,10400939,818,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5205
2023-03-15,2023-03-15,8,2023-03-15,16,9100101,788,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5206
2023-03-15,2023-03-14,18,2023-03-15,7,4300623,1390,0,Fahrrad,Keller- und Bode0bruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern,5207
2023-03-15,2023-03-14,7,2023-03-14,15,3100102,1350,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5208
2023-03-15,2023-03-14,8,2023-03-14,14,2200210,668,0,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5209
2023-03-15,2023-03-10,16,2023-03-11,15,1100416,550,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5210
2023-03-15,2023-03-14,5,2023-03-14,15,9300921,928,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5211
2023-03-15,2023-03-14,20,2023-03-15,7,1200624,1400,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5212
2023-03-15,2023-03-14,12,2023-03-14,12,6100103,3000,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5213
2023-03-15,2023-03-13,13,2023-03-14,17,4501042,1000,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5214
2023-03-15,2023-03-13,18,2023-03-13,19,5200629,1349,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5215
2023-03-15,2023-03-15,6,2023-03-15,16,1100308,2000,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5216
2023-03-15,2023-03-15,7,2023-03-15,13,2400624,999,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5217
2023-03-15,2023-03-15,14,2023-03-15,16,9200613,700,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5218
2023-03-15,2023-03-15,0,2023-03-15,0,3701556,1200,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5219
2023-03-15,2023-03-09,10,2023-03-09,16,3701658,270,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5220
2023-03-15,2023-03-15,8,2023-03-15,15,3701660,1424,0,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5221
2023-03-15,2023-03-14,17,2023-03-15,7,12400723,899,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5222
2023-03-15,2023-03-15,12,2023-03-15,13,1401048,549,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5223
2023-03-15,2023-03-14,9,2023-03-15,7,3701659,1200,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5224
2023-03-15,2023-03-15,13,2023-03-15,13,8100209,900,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5225
2023-03-15,2023-03-15,10,2023-03-15,10,1400937,631,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5226
2023-03-15,2023-03-14,19,2023-03-15,11,9301126,3399,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5227
2023-03-15,2023-03-14,8,2023-03-14,21,12400720,699,0,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5228
2023-03-15,2023-03-13,6,2023-03-15,17,11300616,150,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5229
2023-03-15,2023-03-15,18,2023-03-15,18,2500833,2000,0,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5230
2023-03-15,2023-03-15,17,2023-03-15,19,1100414,1169,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5231
2023-03-15,2023-03-02,16,2023-03-02,20,3601244,350,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5232
2023-03-15,2023-03-14,19,2023-03-15,9,1400938,1722,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5233
2023-03-15,2023-03-12,20,2023-03-12,21,1400942,789,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5234
2023-03-15,2023-03-15,0,2023-03-15,5,11401135,9052,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5235
2023-03-15,2023-03-13,18,2023-03-14,11,9501737,499,0,Damenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern,5236
2023-03-15,2023-03-15,6,2023-03-15,6,8100416,50,0,Herrenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern,5237
2023-03-15,2023-03-12,1,2023-03-13,16,6300634,1000,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5238
2023-03-15,2023-03-14,8,2023-03-14,18,8100417,220,0,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5239
2023-03-15,2023-03-15,7,2023-03-15,18,1401049,449,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5240
2023-03-15,2023-03-11,9,2023-03-11,13,6400844,600,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5241
2023-03-15,2023-03-15,16,2023-03-15,19,2500729,299,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5242
2023-03-14,2023-03-10,15,2023-03-13,12,2200209,993,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5243
2023-03-14,2023-03-13,18,2023-03-13,20,3601245,3505,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5244
2023-03-14,2023-03-11,18,2023-03-14,10,8100419,300,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5245
2023-03-14,2023-03-13,18,2023-03-14,7,1401046,300,0,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5246
2023-03-14,2023-03-14,13,2023-03-14,13,7100102,2600,0,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5247
2023-03-14,2023-03-12,12,2023-03-12,18,9401635,567,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5248
2023-03-14,2023-03-14,15,2023-03-14,16,3400826,500,0,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5249
2023-03-14,2023-03-13,15,2023-03-14,9,3701660,1500,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5250
2023-03-14,2023-03-14,14,2023-03-14,17,11200411,450,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5251
2023-03-14,2023-03-13,20,2023-03-14,9,9501737,2499,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5252
2023-03-14,2023-03-13,16,2023-03-13,22,12100205,1208,0,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5253
2023-03-14,2023-03-13,16,2023-03-14,11,2500729,300,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5254
2023-03-14,2023-03-12,0,2023-03-12,0,1300836,1879,0,Fahrrad,Keller- und Bode0bruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern,5255
2023-03-14,2023-03-14,7,2023-03-14,13,11300725,450,0,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5256
2023-03-14,2023-03-13,18,2023-03-14,10,1100415,283,0,Rennrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5257
2023-03-14,2023-03-14,17,2023-03-14,17,9501941,50,0,Damenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern,5258
2023-03-14,2023-03-14,10,2023-03-14,16,2300418,280,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5259
2023-03-14,2023-03-13,19,2023-03-14,20,4501152,800,0,Mountainbike,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern,5260
2023-03-14,2023-03-07,8,2023-03-07,12,3601347,500,0,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5261
2023-03-14,2023-03-14,8,2023-03-14,16,12100103,350,0,Damenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern,5262
2023-03-14,2023-03-14,19,2023-03-14,20,4300622,1070,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5263
2023-03-14,2023-03-12,20,2023-03-12,22,9501737,700,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5264
2023-03-14,2023-03-09,13,2023-03-09,23,12200515,549,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5265
2023-03-14,2023-01-31,0,2023-02-01,0,4300414,316,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5266
2023-03-14,2023-03-10,16,2023-03-10,23,2300314,1470,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5267
2023-03-14,2023-03-05,16,2023-03-06,12,8100206,700,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5268
2023-03-14,2023-03-12,12,2023-03-14,8,1100414,1800,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5269
2023-03-14,2023-03-13,15,2023-03-14,9,7200307,270,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5270
2023-03-14,2023-03-12,20,2023-03-14,11,10200420,500,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5271
2023-03-14,2023-02-27,5,2023-02-27,14,5100104,549,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5272
2023-03-14,2023-03-14,8,2023-03-14,18,3400721,1299,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5273
2023-03-14,2023-03-14,13,2023-03-14,18,8100208,100,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5274
2023-03-14,2023-03-11,16,2023-03-11,17,1100313,320,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5275
2023-03-14,2023-03-07,21,2023-03-07,21,1300836,999,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5276
2023-03-14,2023-03-14,1,2023-03-14,1,9501737,0,0,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5277
2023-03-14,2023-03-12,20,2023-03-13,7,1400938,750,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5278
2023-03-14,2023-03-12,11,2023-03-12,12,8100417,870,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5279
2023-03-14,2023-03-11,15,2023-03-11,22,4501040,537,0,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5280
2023-03-14,2023-03-13,20,2023-03-14,5,3601142,3400,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5281
2023-03-14,2023-03-07,9,2023-03-07,10,7200308,650,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5282
2023-03-14,2023-03-13,7,2023-03-13,17,8401244,2000,0,Rennrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5283
2023-03-14,2023-03-12,18,2023-03-13,18,9501940,300,0,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5284
2023-03-14,2023-03-04,20,2023-03-06,9,10100316,500,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5285
2023-03-14,2023-03-13,6,2023-03-13,15,3500932,550,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5286
2023-03-14,2023-03-13,8,2023-03-13,15,2500833,804,0,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5287
2023-03-14,2023-03-12,16,2023-03-13,20,4400830,3800,0,diverse Fahrräder,Keller- und Bode0bruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern,5288
2023-03-14,2023-03-13,18,2023-03-13,23,1100310,600,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5289
2023-03-14,2023-03-05,14,2023-03-06,18,6400844,330,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5290
2023-03-14,2023-03-13,20,2023-03-14,6,8100102,2700,0,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5291
2023-03-14,2023-03-13,10,2023-03-14,8,3601140,1300,0,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5292
2023-03-14,2023-03-10,20,2023-03-13,7,7400822,1000,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5293
2023-03-14,2023-03-13,10,2023-03-13,18,12500928,1700,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5294
2023-03-14,2023-03-14,12,2023-03-14,14,1300834,1500,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5295
2023-03-14,2023-03-13,12,2023-03-14,9,6400842,500,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5296
2023-03-14,2023-03-14,9,2023-03-14,17,6400839,947,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5297
2023-03-13,2023-03-12,23,2023-03-12,23,10100316,350,0,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5298
2023-03-13,2023-03-10,20,2023-03-13,6,2500831,3000,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5299
2023-03-13,2023-03-12,18,2023-03-12,21,2100101,1800,0,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5300
